时间,推力/kN,环境总压,环境总温/K,高压压缩机1st-4th stage出口压力,高压压缩机1st-4th stage出口温度,高压压缩机1st-4th stage压比,高压压缩机5th-6th stage出口压力,高压压缩机5th-6th stage出口温度,高压压缩机5th-6th stage压比,燃烧室燃油流量/g/s,高速轴转速/rev/min,高速轴转矩,低速轴转速rev/min,低速轴转矩,高压涡轮出口压力,高压涡轮出口温度,高压涡轮质量流率,高压涡轮机械功率,高压涡轮转速,低压涡轮出口压力,低压涡轮出口温度,低压涡轮质量流率,低压涡轮机械功率,低压涡轮转速,喷嘴喉道静压,喷嘴喉道静温,喷嘴喉道速度
53.1499999999991,96.0508269397785,1.01325,288.15,20.039052780245,792.63683362971,4.68435609016924,38.2486273037254,965.669618414058,1.90870435460063,3700.0,19949.5693992322,12733.3936363116,34730.6307205187,4626.31090224783,14.585723992432,2232.4046987021,51347.029055253,-26601511.1961962,-19949.5693992322,4.79318332417456,1957.71783996012,54520.6068327345,-16825814.7713228,-34730.6307205187,2.50674536361867,1638.12872064301,772.858880992724
53.1999999999991,96.05082922393,1.01325,288.15,20.0390533961405,792.636832198857,4.68435609955498,38.2486271476599,965.669604900281,1.90870428814899,3700.0,19949.5691760539,12733.3933132714,34730.6431156762,4626.30714123519,14.5857244594567,2232.40470057066,51347.0289683155,-26601510.2237339,-19949.5691760539,4.79318341679278,1957.7179385441,54520.6067548427,-16825807.0976125,-34730.6431156762,2.50674541283164,1638.12878395667,772.858895436258
53.2499999999991,96.0508313971071,1.01325,288.15,20.0390539732341,792.636830733829,4.68435610650486,38.2486269816731,965.669591894033,1.90870422489811,3700.0,19949.568962949,12733.3930062505,34730.6551521738,4626.30349871513,14.5857249077095,2232.40470568684,51347.0288291195,-26601509.2981702,-19949.568962949,4.79318350514932,1957.71803706251,54520.6066235856,-16825799.68109,-34730.6551521738,2.50674545983938,1638.12884589159,772.858909671515
53.2999999999991,96.050833717059,1.01325,288.15,20.0390545919747,792.636829565768,4.68435612232205,38.2486268867715,965.669579279086,1.90870416122771,3700.0,19949.5687496883,12733.3927089163,34730.6668722929,4626.29993909061,14.5857253708203,2232.40470488372,51347.0288492151,-26601508.3926352,-19949.5687496883,4.79318359891713,1957.71812807019,54520.6066592575,-16825792.412774,-34730.6668722929,2.50674550959838,1638.12890612543,772.858923305847
53.3499999999991,96.0508358226994,1.01325,288.15,20.0390551611845,792.636828229254,4.68435613126033,38.248626744226,965.669566792517,1.90870409989755,3700.0,19949.5685434271,12733.3924142947,34730.6782713556,4626.2964820989,14.5857258010393,2232.40470707211,51347.0287663809,-26601507.5021006,-19949.5685434271,4.79318368432124,1957.71821911697,54520.6065854053,-16825785.362183,-34730.6782713556,2.50674555498613,1638.12896447016,772.858936630116
53.3999999999991,96.0508379046086,1.01325,288.15,20.0390557193534,792.636826983641,4.68435614168413,38.2486266201972,965.669554790509,1.90870404054305,3700.0,19949.5683439234,12733.3921293882,34730.689318678,4626.293129608,14.5857262234733,2232.40470818381,51347.0287164198,-26601506.6408728,-19949.5683439234,4.7931837686611,1957.71830647712,54520.6065457497,-16825778.5212466,-34730.689318678,2.50674559978608,1638.12902104806,772.858949511668
53.4499999999991,96.050839892328,1.01325,288.15,20.0390562576924,792.636825736413,4.68435615010731,38.2486264855614,965.669543002812,1.90870398254803,3700.0,19949.5681491298,12733.3918548718,34730.7000766074,4626.28987031119,14.5857266298073,2232.40471116052,51347.0286289603,-26601505.8076315,-19949.5681491298,4.79318384934116,1957.71839319418,54520.6064670695,-16825771.8790479,-34730.7000766074,2.50674564267742,1638.12907628737,772.858962156198
53.4999999999991,96.0508418880404,1.01325,288.15,20.0390567908845,792.636824603563,4.68435616070758,38.2486263746374,965.669531680642,1.90870392622652,3700.0,19949.5679601845,12733.3915853763,34730.7105597108,4626.28668873315,14.585727033425,2232.40471192658,51347.0285940719,-26601504.9926779,-19949.5679601845,4.79318393015154,1957.71847586125,54520.6064427705,-16825765.3863612,-34730.7105597108,2.50674568559341,1638.12913005066,772.858974382351
53.5499999999991,96.0508438124829,1.01325,288.15,20.0390573029277,792.636823484018,4.68435617066368,38.2486262648922,965.669520746672,1.90870387197825,3700.0,19949.5677779608,12733.3913238125,34730.7207088103,4626.28360848545,14.5857274233073,2232.40471279063,51347.0285557674,-26601504.2032575,-19949.5677779608,4.79318400808417,1957.71855597143,54520.6064149573,-16825759.1003926,-34730.7207088103,2.50674572698103,1638.12918210353,772.858986219542
53.5999999999991,96.0508456497887,1.01325,288.15,20.0390577989883,792.63682234597,4.68435617863105,38.2486261430104,965.669509913569,1.90870381864668,3700.0,19949.5675988587,12733.3910701567,34730.7306235207,4626.2806037151,14.5857277983586,2232.40471517315,51347.0284815247,-26601503.4345202,-19949.5675988587,4.79318408263605,1957.71863559865,54520.6063483401,-16825752.9753752,-34730.7306235207,2.50674576661089,1638.12923295533,772.858997851842
53.6499999999991,96.0508474292335,1.01325,288.15,20.0390582780529,792.636821241337,4.68435618617844,38.2486260240553,965.669499437932,1.90870376708,3700.0,19949.5674256479,12733.3908234832,34730.7402368537,4626.27768986912,14.5857281617723,2232.40471745445,51347.028408879,-26601502.6882253,-19949.5674256479,4.79318415483128,1957.71871274718,54520.6062835764,-16825747.035037,-34730.7402368537,2.50674580498566,1638.12928228097,772.859009128419
53.6999999999991,96.0508491805927,1.01325,288.15,20.0390587462442,792.636820131282,4.68435619473352,38.2486259157125,965.669489251802,1.90870371707859,3700.0,19949.5672569633,12733.3905745101,34730.7495991227,4626.27484271953,14.5857285178224,2232.40471674284,51347.0283782278,-26601501.9431619,-19949.5672569633,4.79318422569225,1957.71878541886,54520.6062601816,-16825741.2156363,-34730.7495991227,2.50674584259697,1638.129329817,772.859019901135
53.7499999999991,96.0508509087449,1.01325,288.15,20.0390592085374,792.636819142768,4.68435620347008,38.2486258155889,965.669479388123,1.90870366804913,3700.0,19949.5670926015,12733.3903502232,34730.7587172885,4626.27208521802,14.585728868388,2232.4047203368,51347.0283134088,-26601501.2554348,-19949.5670926015,4.79318429585704,1957.71885978788,54520.6062054829,-16825735.604021,-34730.7587172885,2.50674587991083,1638.1293771172,772.859030752495
53.7999999999991,96.0508526025357,1.01325,288.15,20.039059667359,792.636818222563,4.68435621289967,38.2486257246154,965.669469753845,1.90870361980694,3700.0,19949.5669312892,12733.3901229147,34730.7675649059,4626.26939912049,14.5857292101825,2232.40472059742,51347.028292169,-26601500.5654615,-19949.5669312892,4.79318436441598,1957.7189292332,54520.6061934882,-16825730.1210262,-34730.7675649059,2.50674591631394,1638.12942243211,772.859041047439
53.8499999999991,96.050854158799,1.01325,288.15,20.0390600822231,792.636817163374,4.68435621805147,38.2486256062949,965.669460402534,1.90870357438699,3700.0,19949.5667781314,12733.3898982131,34730.7761797249,4626.26678745516,14.5857295307223,2232.40472286541,51347.0282071416,-26601499.891808,-19949.5667781314,4.79318442760621,1957.71899858653,54520.6061133622,-16825724.7959544,-34730.7761797249,2.50674594991068,1638.12946647235,772.859051129
53.8999999999991,96.0508557731457,1.01325,288.15,20.0390605157003,792.636816275197,4.68435622762478,38.2486255250653,965.669451335496,1.90870352904509,3700.0,19949.5666260259,12733.3896773541,34730.7845472384,4626.26424088372,14.5857298554179,2232.40472125522,51347.0282127195,-26601499.2275854,-19949.5666260259,4.79318449281604,1957.71906265466,54520.6061281259,-16825719.5878143,-34730.7845472384,2.5067459845002,1638.12950905617,772.859060736743
53.9499999999991,96.0508572814537,1.01325,288.15,20.039060919531,792.636815348552,4.68435623384211,38.2486254237353,965.669442497509,1.90870348552394,3700.0,19949.566479963,12733.3894738989,34730.7927006452,4626.26177512106,14.5857301639061,2232.40472478984,51347.0281341062,-26601498.6077784,-19949.566479963,4.79318455411278,1957.71912946211,54520.6060565202,-16825714.5698449,-34730.7927006452,2.5067460171086,1638.12955120677,772.859070424256
53.9999999999991,96.0508587457878,1.01325,288.15,20.0390613115905,792.636814393359,4.68435624007508,38.2486253247721,965.669433851133,1.90870344324209,3700.0,19949.5663373525,12733.3892708744,34730.8006284177,4626.2593727396,14.5857304632893,2232.40472686092,51347.0280710132,-26601497.9934752,-19949.5663373525,4.79318461353871,1957.71919324766,54520.605999846,-16825709.6730779,-34730.8006284177,2.50674604869906,1638.12959190278,772.859079734406
54.0499999999991,96.0508602107943,1.01325,288.15,20.0390617040299,792.636813554087,4.68435624785214,38.2486252424605,965.669425505345,1.90870340175501,3700.0,19949.5661981739,12733.3890745548,34730.808333106,4626.25703604526,14.5857307597615,2232.40472789689,51347.0280395265,-26601497.3977551,-19949.5661981739,4.79318467289365,1957.71925440855,54520.6059761654,-16825704.9071356,-34730.808333106,2.50674608022978,1638.12963148449,772.859088753001
